stationId,stationName,parkingQRBikeCnt,parkingELECBikeCnt,stationLatitude,stationLongitude,parking_total
ST-2880,4632. 용산 푸르지오 파크타운 1단지 앞,12,1,37.52529526,126.99583435,13
ST-2924,4633. 센트럴파크타워 앞,22,1,37.52703476,126.96617889,23
ST-3056,4634. 이태원역 3번 출구,3,4,37.53440094,126.99466705,7
ST-3080,4636. 용산구꿈나무종합타운 앞,2,0,37.53786087,126.96565247,2
ST-3081,4637. 용산시티파크 101동 앞,5,4,37.52468109,126.96819305,9
ST-3082,4638. 청파동삼거리 앞,1,0,37.54733658,126.97038269,1
ST-3083,4639. 동빙고근린공원,6,0,37.51794052,126.98370361,6
ST-3135,4640. 원효로2가 교차로,6,2,37.53577805,126.96221161,8
ST-3138,4641. 아메리칸센터,8,4,37.54039001,126.97349548,12
ST-3159,4642. 용산더프라임아파트 101동 앞,10,1,37.53930283,126.97050476,11
ST-3249,4643. 한가람아파트 앞,0,0,37.5202713,126.97335052,0
ST-2425,4652. 신사두산위브2차아파트 앞,0,0,37.59931564,126.90759277,0
ST-2470,4653. 불광역 9번 출구 맞은편,4,1,37.61156845,126.93048859,5
ST-2775,4657. 본 서부병원 교차로 사거리,5,1,37.60049438,126.92215729,6
ST-2776,4658. 녹번역1번출구앞,1,0,37.60176849,126.9354248,1
ST-2777,4659. 신진과학기술고등학교 버스정류장(응암시장 방면),5,1,37.59750366,126.91999817,6
ST-2778,"4663. 불광역3,6호선 버스정류장(동명여고 방면)",7,0,37.61326218,126.92786407,7
ST-2779,4665. 응암역3번 출구(서부경찰서 방면),3,1,37.59967041,126.91716003,4
ST-2780,4667. 폭포동입구 교차로,1,0,37.62962723,126.93011475,1
ST-2781,4668. 기자촌사거리 B,0,0,37.63390732,126.93177795,0
ST-2782,4671. 청구성심병원 앞,9,2,37.62087631,126.9197998,11
ST-2783,4672. 준빌딩 앞,0,0,37.62205124,126.91958618,0
ST-2785,4674. 녹번역e편한세상 캐슬 정문 앞,2,0,37.60034561,126.93148041,2
ST-2824,4676. 갈현1동 주민센터,0,0,37.62360764,126.91688538,0
ST-2825,4677. 백련산 SK뷰 아이파크 해모로 아파트 앞,3,4,37.59612656,126.91962433,7
ST-2956,4678. 백련산로 녹번센트레빌 ,1,0,37.59954453,126.92653656,1
ST-3028,4681.박석고개(은평소방서) 앞,0,0,37.62794495,126.91976929,0
ST-3058,4683. 은평 성모병원 사거리,6,0,37.63470078,126.9173584,6
ST-3076,4684. 응암2동주민센터 버스정류장(영락중학교 방면),21,4,37.59586716,126.92349243,25
ST-3095,4685. DMC역 5번 출구(수색역 방향),10,3,37.57890701,126.90129852,13
ST-3126,4686. 우물골 근린공원,3,0,37.63406754,126.92539215,3
ST-3127,4687. 역촌센트레빌아파트 101동 앞,1,1,37.60354233,126.90672302,2
ST-3169,4689. 은평서해그랑블아파트앞,15,2,37.61705017,126.90658569,17
ST-3201,4690.은평뉴타운폭포동 힐스테이트4단지,4,0,37.62834167,126.933815,4
ST-3279,4693. 수색감리교회,1,3,37.58369446,126.89412689,4
ST-3279,4693. 수색감리교회,1,3,37.58369446,126.89412689,4
ST-2511,4703. 쌍용아파트2단지 정문,0,0,37.58131409,127.01268005,0
ST-2565,4705. 웰니스센터(민방위교육장 앞),9,1,37.57752991,126.98912811,10
ST-2513,4707. 청계3가 사거리,3,0,37.56855774,126.99211884,3
ST-2472,4708. 조계사앞사거리,17,2,37.5721817,126.98283386,19
ST-2622,4709. 천지인 오피스텔 앞,3,1,37.60469818,126.96451569,4
ST-2473,4710. 자교교회 앞,4,0,37.58114624,126.97123718,4
ST-2427,4711. 올림픽기념 국민생활관 로터리,5,0,37.58983612,126.99934387,5
ST-2623,4713. 현대 뜨레비앙 아파트 앞,11,0,37.57528305,126.99062347,11
ST-2923,4715. 돈의문 박물관 마을,2,0,37.56883621,126.96955109,2
ST-3075,4718. 광화문역 6번출구 옆 A,10,4,37.56993103,126.9764328,14
ST-3090,4719. 종로문화원 건너편,7,1,37.57571411,126.9805069,8
ST-2624,4752. 삼성사이버빌리지아파트,0,0,37.55891418,126.96485901,0
ST-2514,4753. 시청역 10번출구,0,0,37.56284332,126.9726181,0
ST-2430,4760. 서울역 7번출구,0,0,37.55664444,126.97364044,0
ST-2516,4761. 중부경찰서앞사거리 건너편,1,0,37.56474304,126.99095154,1
ST-2517,4762. 국제빌딩,5,0,37.56693268,126.98258209,5
ST-2431,4765. 동대문디자인플라자,8,5,37.5683136,127.00946045,13
ST-2432,4766. 서소문성지역사박물관,0,0,37.56024551,126.96878052,0
ST-2518,4768. 서울도시건축전시관,12,2,37.5670166,126.97683716,14
ST-2519,4772. 중앙일보,3,0,37.56253433,126.97249603,3
ST-2520,4774. 을지로입구역 8번출구,8,1,37.56590271,126.98178101,9
ST-2521,4775. 을지로지하쇼핑센터,9,0,37.56589127,126.98445129,9
ST-2522,4776. 신세계면세점,1,0,37.56027603,126.98139191,1
ST-2805,4777. 약수동 주민센터,2,0,37.55281448,127.00919342,2
ST-2433,4781. 브라운스위트레지던스,0,2,37.56147003,126.96801758,2
ST-2434,4782. 서소문역사공원,0,2,37.56157303,126.9684906,2
ST-2525,4784. 중부경찰서앞 사거리,2,1,37.56459045,126.99076843,3
ST-2526,4785. 롯데시티호텔,8,1,37.56691742,126.98783112,9
ST-2527,4791. 명동역9번 출구,1,0,37.56122589,126.98749542,1
ST-2625,4792. 퇴계로4가 교차로(중구청),1,0,37.5625267,126.9983139,1
ST-2626,4793. 동대문역사문화공원역 5번출구,0,0,37.56430817,127.00647736,0
ST-2786,4794. 서울역 서부교차로(3),2,1,37.55540848,126.96942139,3
ST-2693,4796. 부산은행,25,6,37.5664711,126.97925568,31
ST-2845,4797. KG타워 앞,6,1,37.56339645,126.96894073,7
ST-2903,4798. 황학동롯데캐슬,0,0,37.57162094,127.02204132,0
ST-3052,4800. 필동 삼거리,6,0,37.55969238,126.99648285,6
ST-3053,4801. 충정로역 2호선(엘리베이터 앞),0,0,37.55937576,126.96414185,0
ST-2628,4802. 새우개마을,9,1,37.61571121,127.1010437,10
ST-2629,4803. 상봉2동 주민센터 앞,18,2,37.59287262,127.0803299,20
ST-2631,4807. 라코지스테이 앞,1,0,37.59432602,127.07846069,1
ST-2632,4808. 신내2동 주민센터 앞,2,0,37.60641098,127.09404755,2
ST-2633,"4809. 동성1,2차 아파트 앞",15,0,37.61022568,127.09628296,15
ST-2634,4811. 한양수자인아파트 앞,11,0,37.58032227,127.09415436,11
ST-2635,4812. 묵동 이마트 앞,22,1,37.6132164,127.0773468,23
ST-2636,4813. 망우지구대,10,1,37.59877777,127.09638977,11
ST-2795,4815. 중랑데시앙플렉스 앞,10,0,37.61755371,127.10399628,10
ST-2846,4819. 면목동 새싹어린이공원 앞,5,2,37.58333206,127.0835495,7
ST-2860,4820. 망우역 2번 출구,1,0,37.60025406,127.09171295,1
ST-2921,4823. 방정환교육지원센터 옆,5,0,37.59780884,127.08844757,5
ST-2922,4824. 상봉신협 앞,2,0,37.59354401,127.08979034,2
ST-2906,4825. 신내동 벽산아파트 후문 앞,2,1,37.6030426,127.10050201,3
ST-2904,4826. 홈플러스 면목점,44,3,37.57984543,127.08242035,47
ST-2942,4827. 신내SK V1센터 앞,2,1,37.6127243,127.11306,3
ST-2952,4828. 신내동 한살림 중랑지구 앞,11,1,37.60428619,127.09736633,12
ST-2953,4829. 신내동 한살림 중랑지구 건너편,9,1,37.60446167,127.09741211,10
ST-3036,4830. 신내 우디안 111동 앞,0,0,37.61727142,127.1085434,0
ST-2969,4834. 용마복지센터 앞,1,0,37.58686447,127.09532166,1
ST-3006,4835. 망우동 본죽 앞,16,1,37.60064316,127.10404968,17
ST-3023,4836. 양원역 1번 출구,0,1,37.60655212,127.10708618,1
ST-3024,4837. 양원지구 힐데스하임 앞,10,2,37.60924149,127.1062088,12
ST-3025,4838.동원사거리 행복오피스텔 앞,0,0,37.58973694,127.0941925,0
ST-3035,4840. 서울시 북부병원 앞,7,2,37.60405731,127.10725403,9
ST-3168,4841. 중화수경공원,50,7,37.60318375,127.07413483,57
ST-3233,4842. 면목라온프라이빗 아파트,108,8,37.58267593,127.07765961,116
ST-3253,4843. 봉화산역 4번 출구,33,3,37.61738586,127.09078217,36
ST-3275,4845. 신내역금강펜테리움센트럴파크,0,0,37.60910034,127.11160278,0
ST-3275,4845. 신내역금강펜테리움센트럴파크,0,0,37.60910034,127.11160278,0
ST-2605,4852. 서울복합물류 게이트 1,22,0,37.47600174,127.12310028,22
ST-2606,4854. 가락시장역 2번 출구,1,0,37.492733,127.11798859,1
ST-2607,4855. 거여5단지 503동 앞,0,0,37.48933029,127.1460495,0
ST-2608,4856. 올림픽공원 서1문 앞,22,2,37.5202179,127.11457062,24
ST-2621,4857. 올림픽공원 장미광장,3,0,37.51275635,127.126297,3
ST-2609,4859. 잠실나루 나들목,5,3,37.52148438,127.10028076,8
ST-2757,4860. 가락쌍용2차아파트 103동,1,1,37.50226974,127.12195587,2
ST-2756,4862. 성내교 남단,1,1,37.52301788,127.11588287,2
ST-2728,4863. 잠실나들목5,5,4,37.5164032,127.07761383,9
ST-2796,4864. 송파사거리,3,2,37.50205612,127.11054993,5
ST-2797,4865. 한성백제역 1번출구 뒤,5,0,37.51647949,127.1149826,5
ST-2798,4867. 가락대림아파트 앞,1,0,37.5000267,127.11843109,1
ST-2833,4868. 석촌호수 서호 남단,3,0,37.50717163,127.10124207,3
ST-2876,4870. 몽촌토성역 3번 출구,2,0,37.5170784,127.11232758,2
ST-2877,4871. 오금동 대림아파트 정문,3,1,37.51072693,127.13040161,4
ST-2878,4872. 개롱역 3번 출구 뒤,10,0,37.49806213,127.13461304,10
ST-2915,4873. 개롱역사거리 2번 출구,8,0,37.49827194,127.13486481,8
ST-2916,4874. 탄천1교 하부보도,2,0,37.50117111,127.08516693,2
ST-2917,4875. 위례포레샤인13단지,2,1,37.4826355,127.1399231,3
ST-2936,4879. 마천청소년센터,1,0,37.49222183,127.15659332,1
ST-2957,4880. 송파청소년센터,8,5,37.48995972,127.11196136,13
ST-2937,4881. 거여동사거리 송파둘레길 입구,2,0,37.49535751,127.13947296,2
ST-2938,4882. 위례포레샤인18단지 1802동,2,0,37.48868561,127.15226746,2
ST-2939,4883. 위례포레샤인18단지 1812동,1,2,37.48714828,127.15328217,3
ST-2984,4884. H비즈니스파크,40,2,37.48352432,127.11683655,42
ST-2985,4885. 가든파이브 리빙관,7,0,37.47709656,127.123703,7
ST-2986,4886. 배명고등학교 건너편,1,1,37.49793243,127.09675598,2
ST-2987,4887. 호돌이상가,3,3,37.48633575,127.11374664,6
ST-2940,4888. 둔촌오륜역 2번출구,9,0,37.51869202,127.13906097,9
ST-2941,4889. 마천역 1번 출구 인근②,0,0,37.49459076,127.15109253,0
ST-3004,4891. 위례포레나송파,3,0,37.48455429,127.14919281,3
ST-3005,4892. 성내유수지 체육공원,4,0,37.52597046,127.11820984,4
ST-2972,4893. 문정법조단지12,60,0,37.48639297,127.11483765,60
ST-2988,4895. 송파레이크힐 상가,3,3,37.48641586,127.14205933,6
ST-2989,4896. 송파레이크힐,7,0,37.48688889,127.14169312,7
ST-2991,4897. 잠실주공5단지1,8,0,37.51633453,127.09380341,8
ST-3057,4901.KT&G타워 옆(상상마당 대치아트홀),15,2,37.50687408,127.06473541,17
ST-2870,4902. 구역삼세무서 교차로,15,1,37.49524307,127.03937531,16
ST-3066,4903. 신사스퀘어,11,1,37.51916885,127.0189743,12
ST-3079,4905. 강남경찰서,39,0,37.50971985,127.06679535,39
ST-3077,4906. 섬유센터 앞,31,3,37.50767136,127.06017303,34
ST-3078,4907. 극동스포츠 앞,14,2,37.5257225,127.02588654,16
ST-3096,4908. SB타워 앞,8,2,37.52210999,127.03646088,10
ST-3108,4909. 노보텔 앰배서더 앞,14,0,37.50570297,127.02919769,14
ST-3109,4911. 도곡동 골프 로데오거리,4,0,37.49107361,127.03619385,4
ST-3111,4913. 레베쌍트 빌딩 앞,11,1,37.51292038,127.056427,12
ST-3112,4914. 도심공항타워 앞,25,0,37.50999069,127.05847168,25
ST-3115,4915. 영동중앙교회 버스정류장,0,0,37.49775314,127.03857422,0
ST-3164,4916. 청담역 1번출구,5,2,37.51973724,127.05767822,7
ST-3179,4917. 일원에코파크 주차장,2,0,37.49404526,127.08678436,2
ST-3185,4918. 매봉역 1번출구,19,10,37.48661041,127.04550934,29
ST-3178,4919. 학여울역사거리(은마아파트),3,5,37.49665833,127.06938171,8
ST-3207,4923.수협대치동지점,4,6,37.49861526,127.0683136,10
ST-3208,4924.논현동가구거리,6,0,37.51280975,127.02636719,6
ST-3243,4925. 청담백영빌딩 앞,12,1,37.52390289,127.04660797,13
ST-3240,4926. 대치우성아파트 사거리,17,4,37.50099564,127.06803894,21
ST-3245,4928. 교수마을 입구,5,1,37.4818573,127.10456085,6
ST-3254,4929. 파스쿠찌 청담사거리점 앞,8,0,37.52464676,127.04914856,8
ST-3268,4930. 학여울역 1번출구,4,5,37.49662018,127.07099915,9
ST-3294,4932. 개포래미안포레스트 130동 맞은편,1,0,37.47748566,127.05743408,1
ST-3294,4932. 개포래미안포레스트 130동 맞은편,1,0,37.47748566,127.05743408,1
ST-3296,4933. 디에이치퍼스티어아이파크 159동 앞,0,1,37.47954941,127.0640564,1
ST-3296,4933. 디에이치퍼스티어아이파크 159동 앞,0,1,37.47954941,127.0640564,1
ST-3147,4951. 강동농협 버스정류소 앞(광채빌라),0,0,37.547966,127.13516235,0
ST-3209,4952.천호시장 버스정류소 옆,1,0,37.54146576,127.13025665,1
ST-3248,4953. 세양청마루아파트 앞,1,1,37.53346634,127.14050293,2
ST-2871,5052. 마곡역 7번출구,37,6,37.55974579,126.8243866,43
ST-2883,5053. 신마곡벽산블루밍메트로오피스텔앞,19,2,37.57108688,126.80754089,21
ST-2884,5055. 마곡역5번출구앞,26,0,37.55905914,126.82704926,26
ST-2886,5057. 마곡역4번출구,42,0,37.55931091,126.82743835,42
ST-2887,5059. 화곡2동주민센터,7,0,37.5318222,126.85462189,7
ST-2888,5061. 우장산동 가곡어린이공원앞,2,0,37.55545425,126.83751678,2
ST-2889,5062. 마곡 MICE 복합단지,5,3,37.56354141,126.82455444,8
ST-2943,5064. 양천향교역8번출구,11,0,37.56902695,126.8398819,11
ST-2944,5065. 허준박물관삼거리,17,4,37.56724548,126.85038757,21
ST-2945,5066. 아망떼마곡전시장,88,1,37.55791473,126.83297729,89
ST-2946,5067. 주원 리젠트 앞,1,2,37.55085754,126.87233734,3
ST-2965,5070. 마곡13단지힐스테이트마스터 후문(1320동 앞),3,0,37.5567627,126.81869507,3
ST-2947,5072. 김포공항입구 교통섬,9,0,37.56154633,126.80708313,9
ST-2992,5073. 우장산역 헤링턴타워 앞,8,0,37.54661942,126.83623505,8
ST-2993,"5074. 마곡엠밸리14단지 버스정류장(마곡엠밸리11,12단지상가방면)",19,2,37.55823517,126.82575989,21
ST-3031,5076. 메이필드호텔앞,52,0,37.549263,126.81674194,52
ST-3068,5078. 왈도강서캠퍼스 앞,12,2,37.55221558,126.870224,14
ST-3084,5080. 가양역 1번출구,11,4,37.56250763,126.85275269,15
ST-3094,5082. 가양역 7번출구,80,0,37.56019592,126.8549118,80
ST-3100,5084. 강서우체국,16,1,37.56418228,126.84027863,17
ST-3118,5086. 가양테크노타운,40,0,37.56035995,126.86276245,40
ST-3129,5087. 연세강서빌딩,5,0,37.57625198,126.81734467,5
ST-3125,5088. 등촌역 센터스퀘어,0,1,37.55064774,126.86616516,1
ST-3128,5089. LG사이언스파크 E10동,74,1,37.56364822,126.83454132,75
ST-3137,5090. 대상연구소,57,0,37.56980896,126.82857513,57
ST-3145,5091. 보타닉파크타워2,32,0,37.55948639,126.83131409,32
ST-3226,5095. 원당근린공원,9,1,37.55947495,126.84147644,10
ST-3251,5096. LG사이언스파크 E14동,128,2,37.56349564,126.83583069,130
ST-3259,5097. LG사이언스파크 E2동,59,0,37.56381607,126.83208466,59
ST-3261,5098. LG사이언스파크 W4동,21,0,37.56403732,126.82978821,21
ST-3260,5099. LG사이언스파크 E7동,88,0,37.56153488,126.8319397,88
ST-3263,5100. 강서도로사업소,33,0,37.57331848,126.8300705,33
ST-3015,5301. 상계주공1단지 버스정류장 옆(대원빌딩 앞),4,0,37.64805984,127.06239319,4
ST-3063,5305. 대륜E&S 서울지사 앞,7,0,37.64255524,127.06038666,7
ST-3060,5306. 동신아파트 후문 옆,6,0,37.62786102,127.07637787,6
ST-3101,5309. 월계 롯데캐슬아파트 뒤,23,0,37.62514877,127.04993439,23
ST-3110,5310. 목련아파트,1,1,37.64862823,127.06918335,2
ST-3116,5311. 주공601동 상가 노원지하보도 앞,8,0,37.65229416,127.06134796,8
ST-3123,5313. 중계주공2단지 앞,0,0,37.65694046,127.07804871,0
ST-3122,5314. 월계1동주민센터 앞,19,0,37.61985016,127.06310272,19
ST-3134,5315. 당고개역 앞,15,1,37.67073822,127.07962036,16
ST-3167,5317. 공릉동 신도1차 아파트 뒤,2,0,37.62780762,127.06961823,2
ST-3149,5318. 극동의 푸른별 아파트 뒤(중계4동주민센터 앞),3,0,37.65868759,127.07759094,3
ST-3174,5319. 연해피빌 앞,15,0,37.63645935,127.07276917,15
ST-3192,5320. 한국스포츠정책과학원 앞,6,0,37.63573456,127.10585022,6
ST-3211,5321.불암아파트 앞,2,0,37.66751862,127.0791626,2
ST-3218,5322.노원성당 앞,3,0,37.66450882,127.05270386,3
ST-3256,5323. 하계역 4번출구 앞,14,2,37.63534546,127.06752777,16
ST-3266,5325.상계주공7단지 아파트 앞,4,0,37.65983963,127.05935669,4
ST-3262,5326. 대진고교앞 교차로,2,0,37.6391716,127.07472992,2
ST-3270,5327. 태릉선수촌 앞,10,1,37.63434219,127.10427856,11
ST-3274,5328.롯데캐슬시그니처아파트 앞,3,0,37.66475296,127.07600403,3
ST-3278,5329. 상계주공15단지 1509동 앞,5,0,37.66940308,127.05632019,5
ST-3280,5330. 구립수락노인종합복지관,5,0,37.6712532,127.05474854,5
ST-3282,5331. 공릉동 풍림아파트 112동 앞,9,0,37.6281929,127.06787872,9
ST-3282,5331. 공릉동 풍림아파트 112동 앞,9,0,37.6281929,127.06787872,9
ST-3287,5332. 마들역 4번출구,1,0,37.66401672,127.05817413,1
ST-3287,5332. 마들역 4번출구,1,0,37.66401672,127.05817413,1
ST-3288,5333. 노원역9번-10번 출구 앞,16,0,37.65652847,127.0634613,16
ST-3288,5333. 노원역9번-10번 출구 앞,16,0,37.65652847,127.0634613,16
ST-3290,5334. 화랑대역 3번출구,1,0,37.62081528,127.083992,1
ST-3289,5335. 하계역 1번 출구,5,2,37.63789749,127.06760406,7
ST-3292,5336. 월계 고등학교 앞,13,1,37.63233185,127.04949951,14
ST-3293,5337. 태강릉 앞,11,2,37.62966537,127.09723663,13
ST-3130,5503. 마포아트센터 앞,6,1,37.55034256,126.94580078,7
ST-3213,5504.아현교회,13,2,37.55677795,126.94934082,15
ST-3244,5506. 월드컵참누리아파트,0,0,37.57212448,126.90597534,0
ST-3271,5507. 아현래미안푸르지오아파트 104동 앞,1,0,37.55515671,126.95292664,1
ST-3272,5508. 성산유수지공원,6,1,37.57402039,126.90102386,7
ST-3272,5508. 성산유수지공원,6,1,37.57402039,126.90102386,7
ST-3069,5751. 송파여성축구장,4,0,37.52471542,127.11743927,4
ST-3070,5752. 풍납백제문화공원 옆 인근,3,1,37.53488159,127.11522675,4
ST-3071,5753. 호반써밋,3,1,37.48294449,127.14044189,4
ST-3131,5756. 극동아파트,2,0,37.52618027,127.11676025,2
ST-3133,5758. 올림픽선수기자촌아파트 123동 근처,1,0,37.51064301,127.13167572,1
ST-3141,5759. 풍납근린공원,5,0,37.53913879,127.12162018,5
ST-3148,5760. 풍납사거리 성내유수지,6,1,37.52765274,127.11930084,7
ST-3153,5761. 버섯분수대,1,2,37.49755478,127.11494446,3
ST-3150,5763. 세륜초등학교 건너편,1,1,37.51919556,127.13262177,2
ST-3151,5764. 한국체육대학교,6,0,37.51795959,127.13178253,6
ST-3162,5765. 삼전동주민센터 건너편,4,0,37.50301743,127.0921402,4
ST-3190,5766. 북위례1,3,3,37.48693085,127.15364838,6
ST-3191,5767. 북위례2,8,1,37.48483276,127.1499176,9
ST-3214,5768.방이삼거리,17,5,37.51229095,127.10825348,22
ST-3232,5773. 송파시그니처롯데캐슬,13,2,37.49714279,127.14641571,15
ST-3230,5774. 가락본동주민센터 인근,20,3,37.49428558,127.1217041,23
ST-3242,5775. 가락시장역 5번출구,42,2,37.49253845,127.1194458,44
ST-3247,5777. 호반써밋12단지,1,5,37.48448563,127.14067841,6
ST-3273,5778. 북위례3,1,1,37.48884964,127.15699768,2
ST-3273,5778. 북위례3,1,1,37.48884964,127.15699768,2
ST-3285,5779. 나래교,7,3,37.48009491,127.1384964,10
ST-3295,5780. 송파세무서,13,0,37.52646255,127.11369324,13
ST-3040,5851. 도림천 건널목 위,17,1,37.50208282,126.89318848,18
ST-3041,5852. 대림동현대2차 201동 앞,4,0,37.50300598,126.89382935,4
ST-3061,5853. 여의도역2번출구 앞,14,0,37.52243423,126.92271423,14
ST-3072,5854. 신한금융투자 앞,126,8,37.52508926,126.9240799,134
ST-3073,5855. 하이투자증권 앞,46,1,37.52464294,126.92342377,47
ST-3102,5857. U레지던스 앞,6,7,37.51382446,126.92093658,13
ST-3142,5858. 영등포역5번출구,15,1,37.51669312,126.90807343,16
